latitude,longitude,altitude
-32.24686,137.55031,50.7
-32.24767,137.55101,51
-32.2488,137.55192,50.4
-32.25045,137.55319,52.4
-32.25148,137.55393,52
-32.25409,137.55565,52.4
-32.25599,137.55675,50.7
-32.29996,137.58132,46.1
-32.30149,137.58211,48.3
-32.30312,137.58288,49
-32.30528,137.58381,46.9
-32.32455,137.59188,46.1
-32.32481,137.59198,45.8
-32.3355,137.59646,44.7
-32.33551,137.59647,44.7
-32.35006,137.60256,42.7
-32.35023,137.60264,41.8
-32.35109,137.60299,42.9
-32.35158,137.6032,43.7
-32.35194,137.60339,43.2
-32.35228,137.60353,43.6
-32.35268,137.60373,44.5
-32.35313,137.60397,44.5
-32.35346,137.60417,46.9
-32.35405,137.6045,46.4
-32.35513,137.6052,45.4
-32.35643,137.60618,47.2
-32.35708,137.60674,44.2
-32.35786,137.60745,46.1
-32.35857,137.60817,41.4
-32.3592,137.60885,41.8
-32.37156,137.62299,37.8
-32.37262,137.62418,38.1
-32.37879,137.63125,46.8
-32.38005,137.63267,47.8
-32.381,137.63369,46.5
-32.41639,137.67011,17
-32.41771,137.67149,18
-32.41826,137.6721,17.3
-32.41874,137.67266,17.3
-32.41929,137.67333,18
-32.41963,137.67376,18.4
-32.42055,137.67503,16
-32.42118,137.676,17.6
-32.4295,137.68973,11.1
-32.42992,137.69034,13
-32.43028,137.69083,13
-32.43073,137.69139,13
-32.4312,137.69191,13.4
-32.43174,137.69246,14.9
-32.43229,137.69296,14.9
-32.43298,137.69352,13.7
-32.4337,137.69403,13.4
-32.43813,137.69675,11.6
-32.43872,137.69714,12.6
-32.43917,137.69749,11
-32.43929,137.69757,10.7
-32.43944,137.69771,10.2
-32.4401,137.69827,10.9
-32.44078,137.69895,14.6
-32.44137,137.69962,13.5
-32.44184,137.70019,13.8
-32.4419,137.70028,13.8
-32.44215,137.70062,13.9
-32.44258,137.70127,12.6
-32.44364,137.70299,8.6
-32.44386,137.70333,9.1
-32.44821,137.71046,13.2
-32.44882,137.71153,14.5
-32.44948,137.71278,14.2
-32.4501,137.71405,16.8
-32.45086,137.71572,17.5
-32.45291,137.72056,17
-32.45318,137.72113,19.5
-32.45557,137.72672,11.2
-32.45591,137.72748,11.9
-32.45611,137.72789,13.4
-32.45613,137.72795,13.6
-32.45616,137.72802,13.9
-32.45663,137.72893,10.4
-32.45678,137.72918,12
-32.45699,137.72956,11.8
-32.45739,137.73019,12.7
-32.4578,137.73078,12.8
-32.45825,137.73137,13.9
-32.45865,137.73186,13.7
-32.45871,137.73194,13.4
-32.4591,137.73239,9.9
-32.45959,137.73289,10.4
-32.4604,137.73369,13.2
-32.46295,137.73612,18.2
-32.46327,137.73644,17.6
-32.46356,137.7367,19.6
-32.46368,137.73683,20.8
-32.46591,137.73896,18.2
-32.46606,137.73912,18.2
-32.47085,137.74369,21.3
-32.47379,137.74657,21.7
-32.47425,137.74707,19.9
-32.4753,137.74814,14.4
-32.47536,137.74822,14.2
-32.47541,137.74826,13.8
-32.47784,137.75097,14.8
-32.47902,137.75216,17.4
-32.47924,137.75236,17.6
-32.47932,137.75242,17.7
-32.47959,137.75259,19
-32.4796,137.75259,19.1
-32.4797,137.75265,19.8
-32.47989,137.75275,20.6
-32.47996,137.75287,20.5
-32.48,137.75293,20.5
-32.4801,137.75306,20.4
-32.48012,137.75311,20.5
-32.48015,137.75317,20.7
-32.48022,137.75336,21
-32.48026,137.75343,21
-32.48029,137.7535,21
-32.48031,137.75365,21
-32.48034,137.7538,20.5
-32.48041,137.75405,21
-32.48047,137.75422,21.7
-32.4805,137.75432,22.3
-32.48071,137.75481,21.9
-32.48107,137.75532,18
-32.48146,137.75592,17
-32.48157,137.75611,17
-32.48166,137.75629,16.4
-32.48183,137.75671,15.8
-32.48209,137.75741,15.7
-32.48223,137.75768,16
-32.48239,137.75792,14.9
-32.48258,137.75812,13.8
-32.48264,137.75816,13.8
-32.48301,137.7585,11.4
-32.48327,137.75872,9.4
-32.48344,137.75884,9.1
-32.48355,137.75894,9
-32.48362,137.75901,9
-32.48377,137.75913,7.9
-32.48384,137.7592,7.3
-32.48402,137.75934,6.1
-32.48418,137.75949,4.8
-32.48422,137.75952,4.6
-32.48435,137.75964,4.1
-32.48438,137.75968,4
-32.48443,137.75972,4
-32.4845,137.75979,4.2
-32.48459,137.75989,4.6
-32.48467,137.75997,4.9
-32.48467,137.75998,4.9
-32.48483,137.76016,4.6
-32.48499,137.76036,4
-32.48502,137.76042,3.8
-32.48521,137.76069,1.9
-32.48524,137.76076,1.5
-32.48534,137.76092,0.5
-32.48535,137.76093,0.5
-32.4854,137.76104,0.1
-32.48544,137.7611,0
-32.48558,137.76139,0
-32.48563,137.76148,0
-32.48564,137.76151,0
-32.48572,137.76166,0
-32.48576,137.76175,0
-32.48582,137.76186,0
-32.4859,137.76203,0
-32.48594,137.7621,0
-32.48599,137.76222,0
-32.486,137.76222,0
-32.48608,137.7624,0
-32.48623,137.7627,0
-32.48634,137.76294,0
-32.48635,137.76295,0
-32.48651,137.76328,0
-32.48657,137.76339,0
-32.48674,137.76373,0
-32.48679,137.76384,0
-32.48709,137.7644,4
-32.4871,137.76441,4.4
-32.48723,137.76463,8.3
-32.48725,137.76467,8.2
-32.48742,137.76491,7.3
-32.48759,137.76513,7.5
-32.48766,137.7652,7.7
-32.48787,137.76543,8.2
-32.48802,137.76556,8.9
-32.48808,137.76562,9
-32.48812,137.76569,9
-32.4882,137.76577,9
-32.48823,137.76579,9
-32.48827,137.76583,9
-32.48848,137.76601,9.6
-32.48856,137.76607,9.9
-32.48858,137.76609,9.9
-32.48859,137.76609,9.9
-32.48881,137.76627,11.3
-32.48939,137.76671,13
-32.48942,137.76673,13
-32.48948,137.76678,12.9
-32.48955,137.76683,12.8
-32.48961,137.76688,12.9
-32.48985,137.76706,13.5
-32.48991,137.76711,14.1
-32.48993,137.76713,14.4
-32.49024,137.76736,17.8
-32.49033,137.76744,19
-32.49042,137.7675,20
-32.49061,137.76765,21.3
-32.49063,137.76767,21.4
-32.49073,137.76774,21.7
-32.49089,137.76787,21.9
-32.49095,137.76791,21.9
-32.49116,137.76808,21.9
-32.4916,137.76841,21.7
-32.49212,137.76878,18.1
-32.49246,137.769,16.2
-32.49304,137.7693,16
-32.49334,137.76944,16
-32.49361,137.76958,15.5
-32.49362,137.76959,15.5
-32.49389,137.76974,15.9
-32.4942,137.76995,14.9
-32.49437,137.77009,14.2
-32.49454,137.77025,13.7
-32.4947,137.77041,12.6
-32.49479,137.77051,12.2
-32.49507,137.77086,12.3
-32.49561,137.77168,12.8
-32.49561,137.77169,12.7
-32.49568,137.77171,12.5
-32.49613,137.77238,12.1
-32.49625,137.77257,12.2
-32.49629,137.77262,12.2
-32.49681,137.77341,13.4
-32.49704,137.77374,13.7
-32.4974,137.77428,12.1
-32.49746,137.77443,11.8
-32.49994,137.77815,10.8
-32.5003,137.77867,11
-32.50069,137.77915,11.5
-32.5009,137.77938,11.6
-32.50098,137.77948,11.7
-32.50121,137.77972,11.6
-32.50144,137.77993,11.8
-32.50171,137.78016,12.6
-32.5021,137.78047,12.7
-32.50224,137.78054,11.9
-32.50318,137.78128,12.4
-32.50337,137.78142,13.4
-32.50374,137.78172,15.6
-32.50402,137.78198,15.3
-32.50421,137.78219,13.2
-32.50441,137.78246,11.4
-32.50459,137.78274,10.9
-32.50475,137.78302,10.7
-32.50489,137.78335,10.4
-32.50499,137.78364,10
-32.50509,137.78389,9.7
-32.5051,137.78401,9.4
-32.5051,137.78406,9.2
-32.50523,137.78476,6.6
-32.50527,137.78494,6.8
-32.50556,137.7859,7
-32.50582,137.78658,3.3
-32.50843,137.79379,3
-32.50879,137.79475,3
-32.50881,137.79483,3
-32.50895,137.79518,3
-32.50992,137.79791,6.5
-32.51005,137.79843,5
-32.51081,137.80225,7.8
-32.51103,137.80346,9.3
-32.5119,137.80795,12.2
-32.51209,137.80882,11.4
-32.51229,137.80957,15.2
-32.51244,137.81002,14.3
-32.51258,137.81041,14.2
-32.51283,137.81099,13.5
-32.51311,137.81155,14.2
-32.51335,137.812,13.2
-32.51338,137.81204,13.3
-32.51363,137.81244,12.9
-32.51364,137.81245,12.9
-32.51419,137.8132,15.5
-32.51437,137.81343,15.2
-32.5147,137.8138,14.1
-32.51529,137.81441,18.7
-32.5163,137.81536,16.1
-32.51676,137.81585,16
-32.51726,137.81643,15.9
-32.51803,137.81751,15.1
-32.51853,137.81827,18.2
-32.51859,137.81839,18.8
-32.51882,137.81875,19.3
-32.52287,137.82534,17.6
-32.52339,137.82615,17.2
-32.52413,137.82723,22.9
-32.52491,137.8283,21.8
-32.52524,137.82877,23.7
-32.52567,137.82943,21
-32.52575,137.82951,21.2
-32.53459,137.84394,23.8
-32.5349,137.84438,22.5
-32.5351,137.84472,21.6
-32.54005,137.8528,25.3
-32.54059,137.8536,28.9
-32.54106,137.85422,25.4
-32.54153,137.85478,26.2
-32.54168,137.85497,26.9
-32.54188,137.85519,26.6
-32.54253,137.85583,26.1
-32.54309,137.85633,27.2
-32.54382,137.85692,28
-32.55134,137.86244,30.8
-32.55208,137.863,28
-32.55586,137.86574,31
-32.55652,137.8662,31.2
-32.57113,137.87606,30.8
-32.57408,137.87811,33.4
-32.57437,137.87833,33.3
-32.58261,137.88415,31.9
-32.58548,137.88621,34.4
-32.60506,137.90009,37.1
-32.60738,137.90178,37.4
-32.62491,137.91418,43.6
-32.62498,137.91424,43.7
-32.62645,137.91527,44.2
-32.62719,137.91581,44.9
-32.62774,137.91618,42.6
-32.63079,137.91835,43.7
-32.63112,137.91857,47.7
-32.63248,137.91952,45.7
-32.63312,137.91994,45
-32.63455,137.92079,45
-32.63525,137.92117,43.9
-32.63605,137.92158,45.3
-32.63755,137.92226,46
-32.63827,137.92255,46
-32.63877,137.92274,45.9
-32.6392,137.92289,44.4
-32.64018,137.92321,44.2
-32.64059,137.92333,45.9
-32.64301,137.92398,44.5
-32.64345,137.92409,42.1
-32.64496,137.9245,41.2
-32.64541,137.92461,41.7
-32.65173,137.92631,39.5
-32.65237,137.92647,40.2
-32.65464,137.92709,41
-32.65591,137.92747,38
-32.65657,137.92768,38.5
-32.65658,137.92768,38.6
-32.65793,137.92812,37.9
-32.66021,137.92892,38.7
-32.66229,137.92972,39.2
-32.66293,137.92998,38.4
-32.67642,137.93568,44.8
-32.6775,137.93615,45.1
-32.6808,137.93751,47.9
-32.6826,137.93819,50.1
-32.68596,137.93937,55.2
-32.68666,137.93963,56
-32.68859,137.94029,57.9
-32.6892,137.94051,57.8
-32.6907,137.94095,61.3
-32.69079,137.94098,60.7
-32.69246,137.9414,61.9
-32.69301,137.94152,61.5
-32.69486,137.94186,63.8
-32.695,137.94189,63.8
-32.69627,137.94207,62.4
-32.69753,137.94219,63
-32.69821,137.94224,62
-32.69914,137.94229,61.4
-32.70003,137.94232,62
-32.70119,137.94232,63.8
-32.70239,137.94229,63.4
-32.70342,137.94222,61
-32.70346,137.94222,61
-32.70432,137.94214,63
-32.70539,137.94202,61.3
-32.70612,137.94192,59.9
-32.70708,137.94176,60
-32.70795,137.9416,59.8
-32.71201,137.94071,54.2
-32.71217,137.94067,54.8
-32.71298,137.94051,55.2
-32.71542,137.94013,51
-32.71555,137.94012,51
-32.71663,137.93999,49.3
-32.71668,137.93999,49.1
-32.71736,137.93992,49.3
-32.71824,137.93985,47.2
-32.71979,137.93977,44
-32.722,137.93975,39.2
-32.72289,137.93977,38.8
-32.72424,137.93985,35
-32.72554,137.93995,34.1
-32.72576,137.93998,33.3
-32.727,137.94011,35
-32.73121,137.9407,30.9
-32.73139,137.94072,30.6
-32.73614,137.94137,23
-32.73753,137.94158,20.6
-32.73825,137.94171,19.6
-32.73949,137.942,17
-32.74111,137.94245,15.2
-32.74254,137.94295,12.9
-32.74256,137.94295,12.9
-32.74399,137.94352,12.8
-32.74945,137.94612,10
-32.7532,137.94787,9.2
-32.75334,137.94794,9
-32.75337,137.94795,8.9
-32.7576,137.94994,10.6
-32.75798,137.9501,10.8
-32.75855,137.95039,9.7
-32.75973,137.95093,10.3
-32.7605,137.9513,7.9
-32.76124,137.95163,9.3
-32.76158,137.95177,8.4
-32.76173,137.95184,7.8
-32.76304,137.95236,10.9
-32.76346,137.95251,10.6
-32.76467,137.9529,12.2
-32.76574,137.9532,12.5
-32.76647,137.95338,11.1
-32.76714,137.95352,14.6
-32.76731,137.95355,14.7
-32.76753,137.95358,13.7
-32.76805,137.95368,9.3
-32.76943,137.95387,14.9
-32.77084,137.95399,10.7
-32.77198,137.95403,13.3
-32.77293,137.95404,15.3
-32.77407,137.95401,19.4
-32.77413,137.954,19.4
-32.77523,137.95396,19.3
-32.77671,137.95397,24.1
-32.77771,137.95402,24
-32.77842,137.95407,27
-32.77998,137.95427,30.6
-32.78085,137.95442,27.9
-32.78152,137.95456,27.1
-32.78235,137.95475,31
-32.78309,137.95494,31.6
-32.78463,137.95542,30.2
-32.79233,137.95818,39.1
-32.79962,137.96074,42
-32.80044,137.96106,43.4
-32.80175,137.96164,46.7
-32.80226,137.96189,46
-32.80335,137.96245,44.8
-32.80353,137.96255,45
-32.80452,137.96314,46
-32.80579,137.96395,50
-32.80615,137.96422,49.9
-32.81879,137.97327,50.7
-32.81999,137.97415,54
-32.82266,137.97601,51
-32.82461,137.97721,49.6
-32.82576,137.97783,50.1
-32.82619,137.97804,50.7
-32.82644,137.97815,50.1
-32.82703,137.97843,52
-32.82789,137.97881,52
-32.82914,137.97931,53
-32.82979,137.97954,53.3
-32.83013,137.97965,53
-32.83054,137.9798,52
-32.83171,137.98015,55.3
-32.83227,137.9803,53.8
-32.83315,137.98051,53.9
-32.83425,137.98075,54.7
-32.83502,137.98087,54.3
-32.83523,137.98091,55.4
-32.8358,137.98099,57.6
-32.83725,137.98117,54.4
-32.84458,137.98158,61.4
-32.84467,137.98159,61
-32.84534,137.98163,58.1
-32.84568,137.98164,59.7
-32.84604,137.98167,61
-32.8473,137.98173,58.7
-32.84748,137.98175,57.4
-32.85074,137.98192,55.9
-32.85136,137.98197,54.9
-32.85159,137.98197,53.5
-32.85197,137.982,54.2
-32.85232,137.98201,56.6
-32.85257,137.98203,57.1
-32.85567,137.98214,52.5
-32.8723,137.98223,34.7
-32.87518,137.98222,33.3
-32.87555,137.98221,33
-32.8758,137.98222,33.9
-32.88347,137.98227,25
-32.89475,137.98227,27.1
-32.9022,137.98233,24.3
-32.90228,137.98232,24.8
-32.94702,137.98243,24.8
-32.9472,137.98244,25
-32.95867,137.98248,21.8
-32.96049,137.98247,18
-32.97163,137.98252,14
-32.97267,137.98255,13.8
-32.97369,137.98263,13.1
-32.97495,137.98279,13.9
-32.9762,137.98302,13.6
-32.97678,137.98314,11.7
-32.98015,137.98407,9.5
-32.98093,137.98431,11.2
-32.98215,137.98465,11.1
-32.98417,137.98525,11.1
-32.98502,137.98549,9.8
-32.98562,137.98569,12.4
-32.98605,137.98587,10.4
-32.98658,137.98612,7.3
-32.98698,137.98632,8
-32.98755,137.98665,10.8
-32.98829,137.98716,10.5
-32.98904,137.98777,10.6
-32.9894,137.9881,12
-32.98982,137.98853,12.1
-32.99014,137.98889,13
-32.99048,137.98929,12.6
-32.99071,137.98958,12.7
-32.99075,137.98962,12.7
-32.99122,137.99026,15.4
-32.99154,137.99077,13.6
-32.99191,137.99139,13.9
-32.99208,137.99171,14.6
-32.99236,137.99227,16
-32.99246,137.9925,16
-32.99258,137.99275,16
-32.99259,137.99278,16
-32.99284,137.99336,16.9
-32.99299,137.99375,17.3
-32.99414,137.99658,14.4
-32.99454,137.99762,15.7
-32.9952,137.99922,13.1
-32.99542,137.99968,15
-32.99592,138.00066,11.4
-32.9961,138.00099,13.5
-32.99635,138.00141,14.7
-32.99706,138.00251,14
-32.99756,138.00322,15.8
-32.99794,138.0037,14.8
-32.99862,138.00451,13.1
-32.99952,138.00547,16.1
-33.00001,138.00594,14.9
-33.00054,138.00641,13
-33.00059,138.00646,13
-33.00162,138.00728,12.6
-33.00216,138.00767,13.5
-33.00273,138.00805,14.3
-33.00359,138.00856,13.8
-33.00433,138.00895,10.5
-33.00469,138.00912,8.3
-33.00555,138.00949,11
-33.00662,138.00987,8.2
-33.0093,138.01069,8.7
-33.01087,138.01119,6.4
-33.01127,138.0113,8.1
-33.01169,138.01143,8.8
-33.01181,138.01146,8.2
-33.01636,138.01295,5
-33.01808,138.01347,5.4
-33.01832,138.01355,4.1
-33.01961,138.01402,6.7
-33.01984,138.01411,6.4
-33.02104,138.01467,5.4
-33.02186,138.01508,3.9
-33.02231,138.01533,6.4
-33.02339,138.01599,4.9
-33.02408,138.01646,8.7
-33.04036,138.02826,6.9
-33.04061,138.02845,7.3
-33.04364,138.03064,9.2
-33.0441,138.03095,12.9
-33.04533,138.03167,12
-33.04565,138.03182,12
-33.04579,138.0319,12
-33.0464,138.03218,10.1
-33.047,138.03243,10.1
-33.04748,138.03261,7.5
-33.04755,138.03264,8
-33.04815,138.03284,12.4
-33.04857,138.03297,12.1
-33.04899,138.03308,12
-33.04955,138.03321,12.9
-33.05046,138.03338,14.2
-33.05194,138.03362,12
-33.05279,138.03377,11.6
-33.0534,138.03386,10.8
-33.05406,138.03397,9.6
-33.05479,138.03413,7.8
-33.05496,138.03418,6.2
-33.05567,138.03436,10.6
-33.05611,138.0345,10
-33.05663,138.03468,8.9
-33.05767,138.03512,8
-33.0583,138.03542,8
-33.05882,138.0357,7.9
-33.05945,138.03606,8
-33.06,138.03639,6
-33.06018,138.03649,5.4
-33.06471,138.03924,5
-33.06569,138.03985,7.4
-33.07308,138.0447,6
-33.07437,138.04549,8
-33.07878,138.04807,6.2
-33.07937,138.04843,5.5
-33.08116,138.04947,4.3
-33.08576,138.05221,8.7
-33.08709,138.05303,8.5
-33.08744,138.05327,7.4
-33.08852,138.05405,10.7
-33.08907,138.05448,6.2
-33.08958,138.0549,7.6
-33.08965,138.05497,8.4
-33.09042,138.05564,9.9
-33.09227,138.05737,7.5
-33.09249,138.05759,10.2
-33.09862,138.06341,19.7
-33.10041,138.06507,16
-33.10115,138.06569,18.6
-33.10175,138.06613,17.4
-33.10264,138.06671,20.8
-33.10345,138.06714,19.1
-33.10388,138.06734,19.4
-33.10422,138.06748,20.1
-33.10457,138.06761,21.4
-33.10498,138.06775,21
-33.10545,138.06789,24.4
-33.10618,138.06807,23.9
-33.10651,138.06814,23.2
-33.10698,138.06821,20.6
-33.10756,138.06828,19.6
-33.10784,138.0683,19.1
-33.10911,138.06833,22
-33.12736,138.06833,17.5
-33.12811,138.06832,18.4
-33.14007,138.06833,15.2
-33.14051,138.06834,16.9
-33.14847,138.06833,12.5
-33.14893,138.06832,12.8
-33.15481,138.06832,11.7
-33.15575,138.06827,10.2
-33.15667,138.06815,9.7
-33.15698,138.06809,10.2
-33.15788,138.06788,9.7
-33.15856,138.06765,9.5
-33.15885,138.06754,10.9
-33.15914,138.06742,10.5
-33.15979,138.06721,9.2
-33.16007,138.06713,10
-33.16081,138.06698,9.3
-33.16128,138.06694,7
-33.16164,138.0669,6.2
-33.16481,138.06691,6.3
-33.16504,138.06694,6.9
-33.16528,138.06696,6.1
-33.16544,138.06699,6.7
-33.1656,138.06703,7
-33.16617,138.0672,6.7
-33.16689,138.06746,7.5
-33.16783,138.06785,7.1
-33.16833,138.06804,7
-33.1685,138.06809,6.5
-33.16885,138.06818,6.1
-33.16933,138.06825,7.4
-33.16965,138.06827,7.2
-33.17403,138.06829,6.5
-33.18866,138.06827,8
-33.18886,138.06828,8.2
-33.18905,138.06828,8.7
-33.18949,138.06832,8.8
-33.18991,138.06839,8.1
-33.19041,138.06853,8
-33.19066,138.06861,8.4
-33.19084,138.06868,9
-33.19137,138.06893,7.9
-33.19159,138.06905,7.4
-33.19189,138.06924,7.2
-33.19211,138.06939,7.9
-33.19239,138.06961,8.2
-33.19302,138.0702,8.9
-33.19334,138.07059,7.9
-33.19361,138.07094,8.6
-33.19374,138.07113,8.9
-33.19377,138.07116,9
-33.19523,138.07372,11.2
-33.19524,138.07377,11.1
-33.19525,138.0738,11.1
-33.19528,138.07385,11
-33.19652,138.07622,10.9
-33.19668,138.07651,13.3
-33.19691,138.07688,14.8
-33.19719,138.07743,11.5
-33.19749,138.07807,13
-33.19797,138.07944,14.7
-33.19805,138.07961,15
-33.19811,138.07969,15.2
-33.19842,138.08069,15
-33.1989,138.08207,17.6
-33.19932,138.08314,15.5
-33.19976,138.08401,16.6
-33.20029,138.08495,21.6
-33.20046,138.08522,22.3
-33.2007,138.08553,20.5
-33.20142,138.08652,19.4
-33.20152,138.08665,18.6
-33.20166,138.08682,18.6
-33.20179,138.08699,19.4
-33.20236,138.08765,19.3
-33.20266,138.08798,19.8
-33.20269,138.08802,19.9
-33.2032,138.08853,19.9
-33.21105,138.09582,29
-33.2112,138.09597,28.9
-33.21253,138.09715,31.2
-33.21855,138.1027,35.5
-33.22061,138.10463,37.7
-33.22685,138.11039,46.4
-33.22734,138.11083,47
-33.22933,138.11268,48.4
-33.22989,138.11322,48
-33.23003,138.11333,47.9
-33.23632,138.11916,56.5
-33.23652,138.11936,56.8
-33.23663,138.1195,57.2
-33.2367,138.11958,57.5
-33.23683,138.11975,58.3
-33.23702,138.12003,60.8
-33.23722,138.1203,62
-33.23763,138.1209,61.3
-33.23771,138.12103,60.5
-33.23786,138.12123,59.8
-33.23807,138.12147,60
-33.23841,138.1218,60.3
-33.2391,138.12229,63.9
-33.24246,138.12442,65.1
-33.24293,138.12468,64
-33.24489,138.12572,67
-33.24519,138.12589,66.7
-33.24559,138.12614,66
-33.24574,138.12625,65.8
-33.24595,138.12643,65.8
-33.24623,138.1267,66.6
-33.24648,138.12699,67.1
-33.24696,138.12759,68.2
-33.24705,138.12772,68.3
-33.26218,138.14839,104
-33.26275,138.14912,105.1
-33.2636,138.15014,104
-33.26415,138.15072,105
-33.26475,138.15131,107.9
-33.26571,138.15218,106.3
-33.26652,138.15279,106
-33.26716,138.15323,106.9
-33.26807,138.15376,108.5
-33.26858,138.15404,105.6
-33.26974,138.15458,106.4
-33.27098,138.15507,106
-33.28474,138.16034,117.9
-33.28604,138.16087,117.1
-33.28732,138.16146,114
-33.28813,138.16185,115.6
-33.28951,138.16258,115.1
-33.29039,138.16307,116.3
-33.2907,138.16326,116
-33.29221,138.16424,115.5
-33.29296,138.16476,118
-33.29447,138.16584,120.1
-33.29496,138.16623,122.9
-33.29506,138.16632,123.6
-33.29551,138.16668,127.7
-33.29606,138.16714,129.1
-33.29793,138.16886,130.1
-33.2985,138.16942,135.7
-33.29902,138.16995,137
-33.29949,138.17045,137.4
-33.30022,138.1712,136.9
-33.30034,138.17134,136.4
-33.30139,138.17244,137.6
-33.30143,138.17249,137.9
-33.30218,138.17328,137.8
-33.30298,138.17407,141.7
-33.30406,138.17507,144.5
-33.3047,138.17563,146.9
-33.30576,138.17652,146.7
-33.3067,138.17726,146.9
-33.30677,138.17732,146.6
-33.3079,138.17815,143
-33.31004,138.17967,138.8
-33.31232,138.18124,133.8
-33.31474,138.18297,126.6
-33.31487,138.18305,126.4
-33.31544,138.18347,125.7
-33.31613,138.1839,127
-33.31713,138.18443,123.6
-33.31805,138.18482,120.7
-33.31858,138.185,120
-33.319,138.18513,117.7
-33.31938,138.18523,116.1
-33.31989,138.18533,115.7
-33.32043,138.1854,115.4
-33.32049,138.1854,115.4
-33.32096,138.18545,116.7
-33.32152,138.18545,117.1
-33.32204,138.18542,115
-33.32265,138.18535,116
-33.32309,138.18528,116
-33.32359,138.18517,114.3
-33.32395,138.18506,113
-33.32418,138.185,113
-33.32514,138.18462,113.6
-33.32526,138.18458,113
-33.3265,138.18408,113
-33.32682,138.18391,111.4
-33.3271,138.18378,109.8
-33.32759,138.18357,111
-33.3287,138.18313,111.5
-33.329,138.18302,111.9
-33.33143,138.18204,109.4
-33.33157,138.18199,109.6
-33.33624,138.18006,106.4
-33.33702,138.17976,103.5
-33.3374,138.17964,102.3
-33.33742,138.17963,102.3
-33.33784,138.17949,103
-33.33876,138.17921,103.6
-33.33924,138.17908,103.5
-33.3397,138.17897,102.7
-33.34052,138.17879,102
-33.34103,138.17869,102.7
-33.34194,138.17855,102
-33.34272,138.17846,102.6
-33.34284,138.17845,102.7
-33.3429,138.17844,102.6
-33.34368,138.17839,98.8
-33.34442,138.17833,98.9
-33.34657,138.17811,95.3
-33.34916,138.17789,94
-33.34921,138.17788,94.3
-33.34939,138.17787,95.6
-33.3512,138.17772,94.5
-33.3526,138.17757,94.9
-33.35348,138.17749,95.6
-33.35935,138.17685,92.2
-33.36021,138.17672,92.1
-33.36154,138.17654,92.5
-33.36211,138.17642,91.7
-33.37695,138.17353,82
-33.37696,138.17353,82
-33.37832,138.17327,82.8
-33.38582,138.17162,78
-33.38606,138.17156,78.3
-33.38944,138.17081,74.9
-33.39258,138.17008,75.2
